Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Duncan Robinson,36,27,1040,17.7,0.64,0.619,0.72,0.15,364,2.6,12.3,7.5,11.9,1.3,0.9,10.3,18.2,,2.8,1.2,3.9,0.152,,6.4,1.2,7.7
2,Derrick Walton,33,33,1108,18.2,0.536,0.48,0.534,0.367,425,1.9,18.1,10,24.1,3.2,0.3,15.8,20.8,,2.1,1.9,3.9,0.143,,4,3.8,7.8
3,Muhammad-Ali Abdur-Rahkman,36,25,1001,13.9,0.545,0.52,0.336,0.269,304,2.7,9.3,6,11.3,1.3,1,8.6,16.9,,1.7,1,2.8,0.11,,2.3,1.6,3.9
4,Mark Donnal,34,25,659,20.5,0.624,0.602,0.182,0.365,253,11.1,12.5,11.8,3.7,1.1,4.3,10.2,19.4,,2,0.9,2.8,0.171,,3.5,2.1,5.5
5,Caris LeVert,15,14,464,28.8,0.636,0.596,0.401,0.42,253,2.4,18.8,10.6,33.3,2,0.7,11.4,25.6,,2.2,0.7,2.8,0.243,,9.4,2.5,11.9
6,Zak Irvin,35,34,1147,13.7,0.488,0.469,0.417,0.197,418,1.8,15,8.4,18,1.4,0.1,13.3,23,,0.9,1.3,2.3,0.079,,0.7,1.4,2.1
7,Aubrey Dawkins,36,9,568,19.1,0.639,0.629,0.588,0.171,203,5,14.3,9.7,6.3,1.7,1,10.3,19.5,,1.4,0.7,2.2,0.152,,4.9,0.6,5.6
8,Ricky Doyle,36,11,438,13.2,0.648,0.642,0,0.642,130,9.1,10.9,10,0.9,0.4,1.8,17.2,15.8,,0.8,0.4,1.3,0.114,,0.1,-0.2,-0.1
9,Moritz Wagner,30,0,258,14.2,0.618,0.623,0.197,0.295,81,9.6,13.3,11.5,3,1.4,2.6,18.7,18,,0.4,0.3,0.7,0.111,,0.5,1.3,1.8
10,Kameron Chatman,28,2,201,16.9,0.469,0.441,0.447,0.197,84,9.9,13.4,11.7,13.6,1.8,2.3,7.8,24.3,,0.3,0.3,0.6,0.121,,2.2,1.2,3.4
11,D.J. Wilson,26,0,158,18.5,0.562,0.544,0.421,0.193,62,3.1,10.9,7,10.5,1.9,7.2,12.6,24.4,,0.2,0.3,0.5,0.123,,1.2,3.5,4.7
12,Spike Albrecht,9,0,73,15.7,0.524,0.455,0.636,0.636,20,1.7,8.4,5.1,25.1,2.5,0,6.5,11.4,,0.2,0.1,0.3,0.149,,3.2,0.5,3.7
13,Andrew Dakich,24,0,110,9.7,0.521,0.458,0.5,0.25,22,3.4,14.5,9,20.9,3.3,0,37.3,10.6,,0,0.2,0.2,0.079,,-0.9,3.5,2.6
