Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Erik Durham,35,34,1172,17.2,0.672,0.67,0.62,0.268,351,5,12.1,8.7,11.5,1.3,0.4,13.2,14.8,,3,1.2,4.2,0.142,,4.5,-0.6,3.8
2,Christian Cunningham,34,27,907,21.5,0.616,0.613,0,0.398,293,13.8,22,18.1,8.3,1.3,7.4,16.8,16,,2.1,1.6,3.7,0.163,,0.8,4.2,5
3,Malcolm Drumwright,35,34,1160,13.3,0.534,0.501,0.473,0.223,443,1,7.3,4.3,24.5,1.1,0.8,17.3,22.8,,1.7,0.9,2.6,0.09,,0.5,-2.6,-2.2
4,Norbertas Giga,33,33,973,17,0.563,0.532,0.133,0.319,350,7.3,24.6,16.4,11.6,1.5,3.9,22.3,22.6,,0.8,1.7,2.5,0.104,,-2.3,2.2,0
5,Greg Tucker,35,31,1064,12,0.52,0.461,0.605,0.367,381,1.5,6,3.9,15.4,1.1,0.2,14.2,22.1,,1.5,0.8,2.3,0.085,,0.4,-3.2,-2.8
6,Tyrik Edwards,34,4,468,16.2,0.536,0.467,0.114,0.571,164,2.7,9.3,6.1,27.5,1.8,0.2,15.8,18,,1,0.5,1.4,0.124,,-0.6,-2,-2.6
7,Jacara Cross,33,11,399,15.1,0.573,0.535,0,0.457,165,11.6,14.6,13.2,4,0.6,6.6,22.8,26.9,,0.3,0.5,0.9,0.087,,-4.8,-0.5,-5.2
8,Andre Statam,34,0,350,11.2,0.518,0.49,0.57,0.25,107,6.5,17.9,12.5,5.2,1.6,0.3,15.2,20,,0.3,0.5,0.8,0.087,,-1.7,-2.5,-4.3
9,Ashton Spears,26,1,217,13.7,0.516,0.5,0.566,0.434,67,5.2,7.9,6.6,13.6,3.7,0.5,15.8,18.6,,0.2,0.3,0.5,0.1,,0.3,-0.5,-0.1
10,Derrick Green,30,0,187,8.4,0.414,0.357,0.486,0.8,46,5.4,13.4,9.6,11.6,1.6,0.6,14.2,16,,0,0.2,0.3,0.057,,-3.1,-1.2,-4.3
11,Des Curry,8,0,28,15.2,0.436,0.286,0.143,1,11,9,0,4.3,26.6,2.2,0,8.8,21.5,,0.1,0,0.1,0.12,,-0.3,-3.8,-4.2
12,Mohamed Abuarisha,3,0,15,5.8,0.447,0.5,0,0.25,4,0,15.2,8,14.1,0,0,18.3,19.4,,0,0,0,-0.003,,-7.6,-3.1,-10.7
13,Deshawn Jones,17,0,110,0.8,0.404,0.35,0.2,0.5,22,1.1,7.3,4.3,13.4,1.1,1,36.1,18.7,,-0.3,0.1,-0.2,-0.066,,-9.6,-1.8,-11.4
