Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Anthony Lawrence Jr.,31,30,952,17.4,0.575,0.555,0.417,0.299,294,5.5,19.6,12.6,13.3,2.7,3.5,17.5,15.7,,1.5,2,3.5,0.147,,3,6.4,9.4
2,Dewan Huell,31,31,800,21.9,0.599,0.573,0.012,0.403,329,9.4,20.5,15,3.2,1.2,3.8,12.4,21.6,,2,1.4,3.4,0.17,,1.1,2.4,3.5
3,Lonnie Walker,31,17,850,16.8,0.529,0.503,0.51,0.209,334,1.8,9.3,5.6,13.5,2.1,1.8,9.2,22.4,,1.6,1.2,2.8,0.133,,3.4,1.9,5.3
4,Dejan Vasiljevic,31,20,709,14.9,0.599,0.588,0.717,0.071,232,2.3,10,6.2,3.4,1.1,0.3,6.4,18.1,,1.6,0.8,2.4,0.136,,4.4,-0.3,4.2
5,Bruce Brown,19,19,-640,16.8,0.488,0.457,0.319,0.372,242,4.6,19.9,12.3,21.3,2.3,2.5,16.3,21.2,,0.7,1.2,1.9,0.122,,1.5,5.2,6.7
6,Ebuka Izundu,31,2,452,20,0.675,0.703,0,0.287,152,13.8,15.9,14.9,3,1.8,4.6,17.9,15.9,,1.1,0.8,1.9,0.166,,2.5,3.9,6.4
7,Chris Lykes,31,9,660,14.2,0.54,0.506,0.576,0.328,289,0.4,5.4,2.9,20.8,2.1,0.2,17.2,25.8,,0.9,0.8,1.7,0.103,,2.5,-0.7,1.8
8,Ja'Quan Newton,31,25,817,12.4,0.484,0.454,0.114,0.384,286,2.2,8.6,5.4,18.4,2.1,0.5,16.9,21.2,,0.5,1.1,1.6,0.077,,-1,2,1
9,Sam Waardenburg,20,0,295,13.3,0.554,0.534,0.552,0.155,79,10,12.6,11.3,7.4,1.8,2.9,17.3,13.1,,0.4,0.5,0.9,0.121,,2.3,3.9,6.2
10,Josh Heath,7,1,11,0.3,0.256,0,1,2,1,0,10.5,5.3,0,0,0,0,9.1,,0,0,0,-0.004,,-4.3,-1.5,-5.8
11,Rodney Miller,15,0,52,7.2,0.457,0.571,0,0.857,16,6.8,8.9,7.9,0,0,2.1,13.2,22.4,,0,0.1,0,0.011,,-6.3,-2.9,-9.2
12,Mike Robinson,7,1,12,4.2,0.375,0.375,0.75,0,3,0,0,0,14,0,0,0,17.1,,0,0,0,0.041,,-1.7,-5.6,-7.3
