Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Russ Smith,40,37,1211,25.3,0.541,0.47,0.338,0.493,700,4,9.2,6.5,21.1,4.1,0.2,13.5,33.2,,4.4,2.9,7.3,0.24,,6.3,4.1,10.4
2,Gorgui Dieng,33,32,1026,23.8,0.562,0.534,0,0.479,352,12.9,23.6,18.1,12.3,2.6,9.4,17,17,,2.5,3.2,5.6,0.219,,5.1,6.4,11.5
3,Peyton Siva,40,40,1247,17.5,0.513,0.459,0.384,0.285,463,1.1,8.1,4.5,34.3,4.3,0.6,21.3,20,,2.3,3,5.3,0.17,,2.6,4.7,7.3
4,Chane Behanan,39,36,1018,20.6,0.52,0.508,0.04,0.463,385,13.2,16.8,15,8.3,3.2,1.8,14.5,21.1,,2.1,2.6,4.7,0.185,,4.1,3.5,7.5
5,Luke Hancock,40,9,897,17.5,0.605,0.569,0.699,0.389,298,3.8,10.4,7,11.4,2.7,0.4,12.7,17.2,,2.5,1.9,4.4,0.198,,4.8,4.2,9
6,Wayne Blackshear,39,34,782,16.5,0.537,0.514,0.56,0.25,257,3.3,15.7,9.3,6.3,2.6,1.5,8,19.4,,1.8,1.9,3.7,0.189,,2.7,4.1,6.8
7,Montrezl Harrell,40,3,649,20,0.571,0.577,0,0.375,208,11.4,15.5,13.4,2.5,1.9,4.9,10.4,17.1,,1.5,1.5,3.1,0.189,,3.7,3.1,6.8
8,Stephan Van Treese,37,1,415,16.4,0.666,0.65,0,0.425,86,17.2,16.3,16.7,3.7,2.6,3.1,21.3,7.4,,0.9,1,1.9,0.184,,3.6,4.1,7.6
9,Kevin Ware,37,2,616,12.1,0.534,0.504,0.28,0.386,158,3,10,6.4,9.2,3.8,0.8,21.2,16.2,,0.5,1.5,1.9,0.125,,-0.4,5.3,4.9
10,Zach Price,16,6,123,7.3,0.532,0.533,0,0.533,21,9.5,12,10.7,0,0.5,4.7,21,9.7,,0.1,0.2,0.3,0.105,,-3.5,2.9,-0.7
11,Tim Henderson,27,0,101,8.4,0.478,0.478,0.87,0,19,1.2,13.4,7.1,5.3,3.6,1.2,20.7,14.4,,0,0.3,0.2,0.096,,-1.5,4.6,3.1
12,Michael Baffour,6,0,12,-1.6,0.204,0,0.667,1.333,2,9.7,0,5,0,0,0,0,20.5,,0,0,0,-0.036,,-7.6,-5,-12.6
13,Logan Baumann,4,0,11,-7.8,0.202,0,0,0.5,2,0,33.5,16.3,0,0,0,16.8,27.2,,-0.1,0,0,-0.089,,-18.7,-2.9,-21.6
14,Jordan Bond,5,0,17,2.2,0,0,0.667,0,1,6.9,14.5,10.6,9.1,3.5,0,0,8.9,,0,0,0,0.032,,-7.6,3.9,-3.7
