Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Jacob Gilyard,35,35,1347,20.3,0.558,0.516,0.668,0.259,506,1.6,8.9,5.3,26.9,4.8,0.5,11.7,18.7,,3.4,2.2,5.5,0.165,,3.9,3.4,7.4
2,Tyler Burton,35,35,1146,22.7,0.594,0.537,0.374,0.487,519,5.4,22.3,13.9,6.5,1.9,1.7,10.3,25,,3.3,1.8,5.1,0.177,,4.7,0,4.8
3,Grant Golden,35,35,969,22.2,0.567,0.545,0.206,0.255,476,4.1,22,13.1,24.1,1,2,13.9,27.9,,2.3,1.3,3.6,0.148,,4.4,0.8,5.1
4,Nathan Cayo,35,35,922,15.3,0.537,0.542,0,0.388,319,7,12.8,9.9,14.4,1.2,1.5,12.9,18.9,,1.5,1,2.5,0.11,,0.2,0.1,0.3
5,Matt Grace,35,0,532,14.8,0.525,0.496,0.656,0.164,158,6.1,13.4,9.7,13.4,2,3.5,12.1,15.8,,0.8,0.7,1.5,0.116,,1.9,1.6,3.5
6,Andre Gustavson,26,18,637,9.4,0.51,0.469,0.5,0.378,123,2.4,9.3,5.9,8.3,2.8,0.8,15.4,11.5,,0.4,0.8,1.2,0.074,,-1.2,2.3,1.1
7,Nick Sherod,35,2,544,12.2,0.477,0.464,0.732,0.082,185,2,12.4,7.2,4.5,1.6,0,3.8,23.3,,0.4,0.6,1,0.071,,0.8,-1.5,-0.8
8,Connor Crabtree,33,0,254,12.7,0.596,0.567,0.538,0.308,68,2.8,12.6,7.7,9.6,1.4,0.4,13.1,14.4,,0.4,0.3,0.7,0.105,,0,0.1,0.1
9,Dji Bailey,15,0,123,11.5,0.606,0.6,0.25,0.5,29,3.9,6.7,5.3,6.1,2.9,0.9,19.5,13.4,,0.1,0.1,0.3,0.087,,-2.5,1.4,-1.1
10,Isaiah Wilson,31,15,482,3,0.42,0.378,0.474,0.372,83,1.7,7.4,4.6,7.9,2.3,0.2,24,13.4,,-0.4,0.5,0.1,0.006,,-6.5,0.7,-5.8
11,Gabe Arizin,1,0,1,16.6,,,,,0,0,100,59.5,0,0,0,,0,,0,0,0,0.173,,-11.9,10.1,-1.7
12,Jordan Gaitley,2,0,3,-8.2,0,,,,0,0,39.5,19.8,0,0,0,0,8.5,,0,0,0,-0.07,,-18.9,-1.8,-20.8
13,Sullivan Kulju,2,0,3,15.5,0,,,,1,39.9,0,19.8,52.9,0,0,0,8.5,,0,0,0,0.168,,0.9,-2.2,-1.3
14,Quentin Southall,1,0,1,0,,,,,0,0,0,0,0,0,0,,0,,0,0,0,0.009,,-7.3,-2,-9.3
15,Souleymane Koureissi,13,0,59,0.3,0.424,0.333,0.25,0.583,15,4.1,6,5,12,1,0,34.3,21.1,,-0.1,0,-0.1,-0.06,,-9.9,-3.7,-13.6
16,Marcus Randolph,8,0,27,-5.1,0.417,0.417,0.333,0,5,0,0,0,6.7,0,0,33.3,17.8,,-0.1,0,-0.1,-0.096,,-11,-5.4,-16.5
