Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Dae Dae Grant,32,30,1051,19.5,0.562,0.488,0.589,0.366,498,3,8.8,5.9,15.9,1.8,0.4,8.1,25.3,,3.2,1.5,4.7,0.18,,4.3,0.7,5
2,Jimmy Clark,35,35,1087,19,0.523,0.49,0.439,0.308,525,2.2,10.4,6.4,27.3,4.6,1.1,16.2,28.7,,1.5,2.3,3.8,0.138,,1.9,3.4,5.3
3,Fousseyni Drame,35,4,746,17.1,0.567,0.538,0.325,0.485,246,9.3,21.3,15.4,10.1,2,2.3,16.1,17.1,,1.3,1.5,2.8,0.149,,1.8,1.9,3.6
4,David Dixon,35,6,685,19.2,0.579,0.551,0.063,0.477,244,9.8,18.2,14,7,2.7,9.7,20,20.3,,0.8,1.7,2.5,0.145,,-1.5,4.2,2.7
5,Kareem Rozier,35,21,876,9.5,0.529,0.506,0.556,0.154,205,1.2,7.2,4.2,17.2,1.9,0.3,16.6,12.8,,0.8,1.2,2,0.092,,-1.6,1.6,0
6,Jake DiMichele,28,19,627,11.1,0.54,0.529,0.484,0.19,165,3,10.6,6.8,8.4,1.7,1.7,12.6,15.7,,0.6,1,1.6,0.1,,-1.2,1.9,0.8
7,Andrei Savrasov,19,12,326,19.2,0.536,0.532,0.29,0.366,119,8.9,15.5,12.2,13.3,3.1,2.9,10.6,19.3,,0.6,0.7,1.3,0.159,,2.9,3.1,6
8,Dusan Mahorcic,24,15,253,17.3,0.563,0.535,0.035,0.419,107,7.3,14.9,11.2,10.8,0.9,1.8,14.9,24.7,,0.4,0.4,0.8,0.126,,-0.9,0.2,-0.7
9,Jakub Necas,32,0,323,10.6,0.501,0.459,0.623,0.377,71,3.9,16.7,10.3,6.2,1.5,4,13.3,13.2,,0.2,0.6,0.8,0.1,,-0.4,2.7,2.3
10,Tre Williams,26,19,-371,10.9,0.451,0.449,0.057,0.364,100,8.8,13.9,11.3,8.4,1.3,4.1,16.2,17.1,,0,0.6,0.7,0.07,,-2.6,1.4,-1.3
11,Halil Barre,31,13,259,9.9,0.499,0.5,0,0.34,60,9.4,16.8,13.1,2.9,0.5,7.7,22.6,14.9,,0,0.5,0.4,0.068,,-3.7,1.5,-2.2
12,Hassan Drame,13,0,152,12.1,0.474,0.477,0.432,0.114,46,9.2,22.6,15.9,9.2,2,0.8,14.7,18.4,,0.1,0.3,0.4,0.101,,-1.8,0.6,-1.3
13,Matus Hronsky,22,1,159,7.3,0.472,0.452,0.524,0.071,41,5.1,13.7,9.4,8.5,1.1,0.7,20.2,17.6,,0,0.2,0.2,0.047,,-3.2,0.6,-2.6
14,Kailon Nicholls,8,0,56,7.8,0.75,0.75,0.167,0,11,2.1,8.2,5.1,22.7,2.1,0,50,11,,0,0.1,0.1,0.055,,-3,-0.6,-3.6
15,Ethan Anish,1,0,3,-9.4,0,0,1,0,0,0,38.2,19.2,0,0,0,0,17.2,,0,0,0,-0.148,,,,
16,Andy Barba,4,0,16,13.4,0.429,0.429,0.571,0,5,7.2,7.2,7.2,0,3.7,0,0,22.5,,0,0,0,0.1,,-13.8,4.3,-9.4
17,Seamus McDermott,2,0,4,8.4,,,,,0,0,57.3,28.8,0,0,0,,0,,0,0,0,0.117,,-5,-1.2,-6.1
18,Lucas Perusek,2,0,4,-1.4,0,0,0,0,1,29,0,14.4,40.2,0,0,0,25.8,,0,0,0,-0.143,,-5.3,-0.9,-6.2
