Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Bryce Harris,34,34,1070,25.6,0.627,0.59,0.192,0.525,536,11.5,17,14.4,12.5,1.9,3.6,11.4,23.5,,4,1.5,5.5,0.206,,4.8,-1.1,3.7
2,Seth Towns,31,28,1000,16.3,0.529,0.461,0.549,0.405,430,4.6,19.1,12.1,15.7,1.7,1.3,12.6,23.6,,2.1,1.3,3.4,0.135,,0.6,-1.7,-1.1
3,Marcus Dockery,34,33,1150,13.6,0.583,0.554,0.624,0.215,417,2.8,8.6,5.8,11.1,1.5,0.4,15.5,20.4,,1.9,0.9,2.8,0.099,,1.3,-3.1,-1.8
4,Jordan Hairston,33,8,611,12.1,0.595,0.549,0.604,0.375,194,4.3,6.5,5.5,11.2,2.4,0.2,18.7,16.9,,0.9,0.6,1.5,0.098,,-0.8,-1.5,-2.2
5,Isiah Warfield,20,15,514,10.9,0.594,0.5,0.479,0.573,162,2.4,12.2,7.5,21.8,1.7,0.4,26,15.9,,0.7,0.5,1.2,0.093,,-2.9,-1.9,-4.8
6,Dom Campbell,25,12,511,12.1,0.542,0.5,0.057,0.643,199,9.7,15.7,12.8,10.6,0.9,2.4,22.2,22.8,,0.4,0.6,0.9,0.073,,-4.6,-2.6,-7.2
7,Joshua Strong,31,13,483,8.7,0.666,0.647,0.691,0.426,112,2.3,8.5,5.5,14.4,1.8,0,31.2,12.2,,0.4,0.4,0.8,0.066,,-2.2,-1.6,-3.7
8,Shy Odom,19,15,427,12.5,0.511,0.466,0.127,0.448,173,4.7,13.4,9.2,22.8,1.3,2.9,22.8,24.5,,0.2,0.5,0.6,0.06,,-2,-2.3,-4.2
9,Ose Okojie,18,7,364,8.6,0.479,0.435,0.167,0.907,84,7.5,10.4,9,8,2.4,1.1,18,12.9,,0.2,0.4,0.6,0.067,,-4.6,-0.7,-5.3
10,Jelani Williams,9,1,236,11.8,0.471,0.435,0.274,0.129,75,3.7,16.5,10.3,27.6,2.4,1.3,20.5,17.4,,0.2,0.3,0.5,0.084,,-1.7,0.3,-1.4
11,AJ Magbegor,20,2,142,8.4,0.524,0.5,0.031,0.531,44,9.6,9.7,9.6,9.9,1.2,0.7,24.5,18.5,,0,0.1,0.2,0.044,,-5.5,-2.7,-8.2
12,Elijah Williams,17,1,112,9.6,0.598,0.614,0.091,0.136,27,5.5,14.3,10.1,10.8,1,2.8,23,13.5,,0.1,0.1,0.2,0.074,,-5.4,-1.5,-6.9
13,Jordan Atkins,5,0,19,12.1,0.678,0.5,0,1,5,0,12,6.3,18.8,0,0,0,7.7,,0.1,0,0.1,0.148,,-8.4,-2.1,-10.5
14,Talin Lewis,8,0,39,11.4,0.909,0.938,0.375,0.5,12,3.2,2.9,3.1,0,0,0,33.6,19,,0,0,0.1,0.057,,3.2,-3.4,-0.2
15,Miles Stewart,24,0,128,6.6,0.465,0.474,0.105,0.158,20,6.8,18.8,13,2.9,2.7,3.2,32.9,11.8,,-0.1,0.2,0.1,0.024,,-5.2,-1,-6.2
16,Ayodele Taiwo,8,0,25,16.7,0.502,0.5,0,0.2,11,14.9,22.9,19.1,9.7,2.3,4.2,15.4,25.7,,0,0,0.1,0.104,,-4.7,-3.2,-8
17,Thomas Weaver,15,1,71,0.3,0.301,0.25,0.571,0.143,11,0,4.8,2.5,14.8,1.6,0,21.1,13.2,,-0.1,0.1,0,-0.022,,-9.3,-4.5,-13.9
