Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Skylar Mays,32,32,1056,18.7,0.571,0.502,0.518,0.447,401,1.3,9.7,5.5,11.6,3.3,0.7,9.6,18.8,,2.9,1.4,4.3,0.164,,5.9,2.1,8
2,Tremont Waters,30,26,971,21.8,0.549,0.504,0.427,0.327,487,1.1,9.2,5.1,34.3,5.2,0.5,20.6,25.6,,2.2,1.6,3.8,0.159,,5.7,2.7,8.4
3,Kavell Bigby-Williams,32,23,677,24.6,0.638,0.642,0,0.509,257,15.6,19.9,17.7,4.1,0.9,10.3,12,15.9,,2.2,1.1,3.3,0.195,,4.3,5.8,10.1
4,Naz Reid,31,29,825,20.6,0.555,0.517,0.223,0.36,402,10.6,19.7,15.2,6.2,1.7,3.2,16.7,26.7,,1.7,1.2,3,0.145,,1.9,1.4,3.3
5,Ja'vonte Smart,31,17,939,13.9,0.494,0.444,0.379,0.264,350,1.8,10.5,6.2,14.4,2.5,0.5,14.2,21.5,,1.3,1.1,2.4,0.1,,1.9,1.3,3.2
6,Emmitt Williams,31,8,625,19.6,0.629,0.599,0.044,0.588,228,15.3,15.7,15.5,3.1,0.9,3.7,17.1,16.1,,1.7,0.7,2.4,0.153,,3.6,1.7,5.3
7,Darius Days,32,3,471,20.2,0.591,0.57,0.488,0.24,171,13.5,17.5,15.5,4.2,3.1,2.7,10,16.2,,1.4,0.8,2.2,0.188,,5.9,2.5,8.4
8,Marlon Taylor,32,22,749,12.3,0.545,0.509,0.333,0.482,218,6.7,10.6,8.6,3.9,1.5,1.1,15.2,15.5,,1,0.7,1.8,0.095,,2.2,1.1,3.2
9,Marshall Graves,10,0,85,12.9,0.519,0.5,0.846,0.077,25,2.7,6.7,4.7,4,1.3,1.3,0,15.2,,0.2,0.1,0.3,0.125,,4.3,-1.1,3.2
11,Will Reese,8,0,24,10.4,0.333,0.333,0.333,0,6,9.5,9.4,9.4,20.5,2.4,0,14.3,14,,0,0,0,0.059,,0.7,1.2,1.9
