Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Scoochie Smith,32,32,1000,20.1,0.597,0.555,0.448,0.41,453,1.3,9.9,5.7,29.2,2.9,0.4,15.9,22.6,,2.6,1.8,4.5,0.18,,5.1,1.2,6.3
2,Charles Cooke,29,27,915,21.3,0.566,0.529,0.37,0.455,437,3.8,14.9,9.5,18.9,2,3.7,13.1,26.1,,2.1,1.8,3.9,0.172,,3.5,3.2,6.7
3,Kyle Davis,30,20,832,18.1,0.654,0.642,0.405,0.527,246,2.2,13.6,8,17.6,3.4,1.4,12.7,13.1,,2,1.8,3.8,0.182,,4.3,4.2,8.5
4,Kendall Pollard,26,24,674,23.1,0.573,0.538,0.097,0.714,334,4.8,17.3,11.2,12.5,3.3,3.2,12.9,27.9,,1.5,1.6,3.1,0.186,,1.4,3.7,5
5,Xeyrius Williams,32,9,728,18.5,0.611,0.586,0.49,0.245,255,8.6,15.9,12.3,8.3,1.6,5.9,13.7,17.5,,1.6,1.5,3.1,0.169,,3.2,4.4,7.6
6,Ryan Mikesell,32,23,665,12.6,0.549,0.521,0.399,0.35,187,6.7,15,10.9,7.8,1.7,3.1,16.9,15.5,,0.7,1.3,2,0.119,,0.3,3.3,3.6
7,Darrell Davis,31,17,644,8.9,0.515,0.479,0.712,0.301,167,1.5,9.1,5.4,10.5,1.3,0.2,12.6,15.2,,0.5,0.9,1.5,0.091,,0.7,0.3,1
8,Sam Miller,26,6,316,13.3,0.541,0.505,0.457,0.391,113,7.6,14,10.9,6.1,1.1,4.2,17.4,21.5,,0.3,0.6,0.8,0.107,,-0.8,1.5,0.6
9,Josh Cunningham,11,2,162,17.8,0.646,0.595,0,0.571,67,9.6,13.3,11.5,8.9,1.1,0.7,18.3,20.7,,0.4,0.3,0.7,0.165,,1.1,0.4,1.4
10,John Crosby,32,0,424,5.2,0.398,0.389,0.232,0.273,103,2.5,14.2,8.5,16.4,1.6,0.3,23.3,17.7,,-0.5,0.7,0.3,0.024,,-5.1,1.5,-3.6
11,Trey Landers,9,0,52,23.2,0.621,0.676,0.176,0.588,24,9.2,19.6,14.6,13.5,3.3,4.6,12.1,24.4,,0.1,0.1,0.3,0.21,,3.6,4.2,7.8
12,Jeremiah Bonsu,2,0,1,0,,,,,0,0,0,0,0,0,0,,0,,0,0,0,0.032,,-3.7,1.9,-1.8
13,Joey Gruden,6,0,7,5,0.226,0,0.667,1,3,17.1,0,8.3,22.4,0,0,0,32.4,,0,0,0,-0.032,,-1.8,-4.9,-6.7
14,Jack Parsley,2,0,2,0,,,,,0,0,0,0,0,0,0,,0,,0,0,0,0.032,,-3.7,1.9,-1.8
15,Jack Westerfield,3,0,3,-22.5,0,0,1,1,0,0,0,0,0,0,0,0,25.2,,0,0,0,-0.346,,-16.1,-6.9,-22.9
