Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Quinndary Weatherspoon,33,33,1121,23.7,0.619,0.574,0.327,0.41,570,4.8,11.6,8.3,16.6,2.9,1,16.6,26,,3.7,1.4,5.1,0.183,,6.5,2,8.5
2,Aric Holman,33,20,808,22.5,0.591,0.571,0.429,0.282,317,10.6,19.3,15,9.3,2.1,7,15.1,19.6,,2.1,1.3,3.4,0.17,,4.6,5.4,10
3,Reggie Perry,33,17,787,20.3,0.576,0.533,0.171,0.5,324,13.3,22,17.7,4.7,1.3,3.2,15.1,21.1,,2,1.1,3.1,0.158,,2.3,1.5,3.7
4,Tyson Carter,33,10,837,16.9,0.569,0.551,0.559,0.14,305,0.6,8.7,4.7,11.2,2.7,0.1,9.2,20,,2,0.9,2.9,0.137,,4.6,0.3,4.9
5,Lamar Peters,33,32,987,15.7,0.53,0.515,0.652,0.212,431,2.2,5.7,4,31.3,3.4,0.1,21.4,23.4,,1.7,1.1,2.8,0.115,,4.4,0,4.4
7,Abdul Ado,30,29,726,13.9,0.632,0.622,0,0.841,155,9,13.2,11.1,2.9,1.5,8.2,23.4,10.3,,0.9,1,1.9,0.105,,1.4,6.4,7.8
8,Robert Woodard,33,1,570,16.5,0.508,0.497,0.289,0.315,179,9.1,18.3,13.7,7.4,1.8,3.3,10.9,16.8,,0.9,0.8,1.7,0.122,,1.6,2.8,4.4
9,Tate Clayton,4,0,8,23.7,1,1,0,0,3,15,0,7.4,22.3,0,0,0,6.2,,0,0,0,0.213,,10.1,-2.1,8
10,E.J. Datcher,6,0,17,2.4,0.506,0.5,0.667,0.667,3,0,41.3,20.9,0,3.4,0,33.6,17.5,,0,0,0,0.03,,-8,-1.6,-9.7
11,KeyShawn Feazell,21,0,99,-0.2,0.594,0.55,0.2,0.2,14,8.5,17.7,13.2,0,0.6,2.2,52.3,11.6,,-0.1,0.1,0,-0.014,,-5.5,-0.6,-6.1
12,Mitchell Storm,4,0,10,-10.9,0,0,0.5,0,0,0,0,0,0,0,0,0,10,,0,0,0,-0.122,,-8.1,-1.6,-9.7
13,T.J. Gray,5,0,12,-8.6,0.417,0.417,0.5,0,4,0,0,0,0,0,0,33.3,37.4,,-0.1,0,-0.1,-0.231,,-14.2,-6.4,-20.7
