Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,RJ Davis,34,34,1182,23,0.573,0.526,0.467,0.283,667,1.7,9.9,5.8,20.3,1.9,0.6,7.4,27.8,,4.4,1.9,6.3,0.212,,7.8,3.3,11.1
2,Armando Bacot,34,34,1026,24.3,0.606,0.553,0.031,0.522,481,10.9,25.1,18.1,9.6,1,5.2,12,21.1,,3.3,2.3,5.6,0.217,,4.9,4,9
3,Harrison Ingram,34,33,1111,18.1,0.522,0.506,0.441,0.281,430,9,20.4,14.8,11.8,2.4,1.3,11.2,19.2,,2.1,2.3,4.4,0.16,,4.3,3.9,8.2
4,Cormac Ryan,33,31,994,11.7,0.535,0.485,0.633,0.282,334,2,8.1,5.1,7.2,1.3,1.3,10.4,18.6,,1.5,1.4,2.9,0.117,,1.5,2.7,4.2
5,Elliot Cadeau,34,28,828,12.1,0.482,0.444,0.196,0.391,307,2.5,7.3,4.9,29.4,2,0.4,18.9,19,,0.8,1.2,2.1,0.1,,-0.5,2.5,2
6,Jalen Washington,34,0,290,25.3,0.732,0.747,0.2,0.56,125,12,21.5,16.8,4,0.6,7.4,12.8,18,,1.1,0.6,1.7,0.234,,4.5,4.4,8.9
7,Jae'lyn Withers,34,3,412,17.2,0.613,0.548,0.214,0.595,134,7.9,21.8,15,6.6,1.8,4.5,17.6,15.2,,0.8,0.9,1.7,0.163,,1.4,4.7,6.1
8,Seth Trimble,32,1,558,11.5,0.541,0.504,0.22,0.52,162,3.3,10.2,6.8,8.7,1.2,0.9,12,15,,0.7,0.8,1.6,0.112,,0.4,3.3,3.6
9,Paxson Wojcik,29,3,240,4.5,0.441,0.384,0.605,0.395,49,4.5,6.6,5.6,6.5,0.7,0,16.4,12.2,,0,0.3,0.3,0.054,,-2.9,2.1,-0.9
10,James Okonkwo,13,0,42,20.7,0.659,0.556,0,0.556,16,18.1,20.2,19.2,0,0,9.7,20.9,16.4,,0.1,0.1,0.2,0.19,,-0.1,2.8,2.7
11,Zayden High,21,0,99,5.2,0.404,0.333,0.444,0.5,23,9.9,17.1,13.5,4.7,2.8,2.1,28.8,15.1,,-0.1,0.2,0.1,0.047,,-7.2,4,-3.1
12,Rob Landry,5,1,12,25.2,0.75,0.75,0.75,0,5,9.1,26.5,17.9,0,0,0,0,16,,0.1,0,0.1,0.241,,9.4,3.3,12.7
13,Duwe Farris,6,1,12,2.1,0.25,0.25,0,0,2,9.1,8.8,8.9,0,0,0,0,16,,0,0,0,-0.004,,-4.2,-1.9,-6
14,Creighton Lebo,7,1,20,-13.3,0,0,0.444,0,0,0,10.6,5.4,0,5.6,0,0,21.6,,-0.1,0,-0.1,-0.192,,-19.3,1,-18.3
