Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Tyler Harvey,32,32,1182,26.9,0.643,0.6,0.606,0.359,664,2,9.6,5.8,13.9,1.8,0.4,10,27.5,,5.7,0.4,6.1,0.207,,7.6,-4.7,2.9
2,Venky Jois,31,31,966,29.5,0.606,0.615,0.029,0.512,512,10.2,19.1,14.7,13.7,2.2,7.9,14.2,26.3,,3.5,1.1,4.6,0.192,,2.1,2.4,4.5
3,Drew Brandon,34,34,1139,19.2,0.513,0.454,0.326,0.366,430,7.1,17.5,12.3,23.7,3.1,1,16.2,17.1,,2.9,1.1,4,0.139,,2,0.6,2.6
4,Bogdan Bliznyuk,35,0,665,23.1,0.677,0.649,0.225,0.377,297,8.1,17,12.6,11.2,1.7,2.3,17.3,20.9,,2.4,0.5,2.9,0.172,,2.8,-1.8,1
5,Parker Kelly,34,34,1059,10.7,0.579,0.547,0.738,0.262,243,1.2,8.6,4.9,5.5,0.6,1,5.8,11.6,,2,0.1,2.1,0.078,,1.5,-3.1,-1.6
6,Ognjen Miljkovic,34,33,812,14.3,0.542,0.513,0.541,0.259,306,3.8,11.8,7.8,7.1,1.5,3,16.1,22.7,,1.1,0.4,1.5,0.075,,-0.9,-2.8,-3.7
7,Felix Von Hofe,33,4,511,13,0.563,0.56,0.723,0.135,154,2.6,8.3,5.5,6.8,1,2.2,10.2,16.7,,0.9,0.1,1.1,0.082,,0.8,-3.8,-2.9
8,Sir Washington,22,1,218,11.3,0.543,0.452,0.333,0.571,57,1.7,14.6,8.2,6.7,3,0.5,14.4,14.6,,0.3,0.2,0.5,0.087,,-1.9,-1.8,-3.6
9,Frederik Jorg,15,4,68,23.6,0.668,0.684,0,0.632,33,14.1,15.6,14.9,8.8,0,8.1,16.8,22.3,,0.3,0,0.3,0.182,,0.9,-1,-0.1
10,Garrett Moon,31,1,176,13.6,0.543,0.574,0.059,0.176,47,13.7,11.4,12.5,2.9,2,8.8,23,13.9,,0.2,0.2,0.3,0.078,,-2.6,1.8,-0.8
11,Kyle Reid,31,1,198,8.3,0.496,0.5,0.036,0.321,36,6.1,16.1,11.1,4.1,1.8,4.4,25.4,11.2,,0,0.2,0.2,0.036,,-4.6,0.3,-4.3
12,Nate Galgalo,5,0,7,-14.8,0,0,0.5,0,0,0,0,0,0,0,0,0,14.6,,0,0,0,-0.214,,-13.5,-6.9,-20.4
13,Daniel Hill,15,0,49,-0.5,0.302,0.222,0.667,0.222,7,0,7.2,3.6,6.3,2.4,0,23.2,13.5,,-0.1,0,-0.1,-0.057,,-6.8,-3.1,-9.9
