Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Jordan Nwora,33,28,1054,20.9,0.569,0.533,0.465,0.313,501,4.3,21.4,13.2,9.4,1.8,1.2,13.7,27.9,,2.2,2.1,4.3,0.165,,4.6,3.8,8.4
2,Dwayne Sutton,33,33,1048,16.6,0.57,0.533,0.518,0.337,354,8.4,15.7,12.2,11.6,1.7,0.9,14.2,16.7,,2.2,1.9,4.1,0.156,,5.7,5.4,11.1
3,Christen Cunningham,32,32,996,14.8,0.577,0.531,0.371,0.438,353,0.8,6.9,4,30.6,0.9,0.2,19.1,17.1,,2.1,1.2,3.3,0.133,,4,1.8,5.7
4,Steven Enoch,33,14,626,21.2,0.598,0.555,0.177,0.35,273,9.1,20.8,15.1,2.2,0.6,3.7,12,23.7,,1.6,1.2,2.8,0.181,,2,2.5,4.5
5,Malik Williams,33,19,605,20.3,0.528,0.485,0.423,0.433,249,11.7,25.6,18.9,2.8,0.9,7.2,11.3,23,,1.2,1.4,2.6,0.173,,1.5,4.8,6.3
6,Ryan McMahon,33,1,637,14.1,0.594,0.528,0.83,0.341,233,0.4,5.6,3.1,17.8,1.4,0.7,16.4,19.5,,1.3,0.8,2.1,0.135,,5.3,1.6,6.9
7,Darius Perry,32,11,513,11,0.58,0.536,0.536,0.32,165,1.1,8.2,4.8,17.6,1.6,0,21.7,18.3,,0.6,0.7,1.3,0.102,,2.4,2.6,5
8,V.J. King,31,5,428,9.9,0.452,0.387,0.294,0.361,131,6.5,17.6,12.2,8.2,0.8,1,15.2,19.5,,0.1,0.7,0.8,0.079,,-1.1,3.4,2.3
9,Khwan Fore,33,22,637,5,0.408,0.389,0.316,0.188,114,1.5,6.1,3.9,11.3,1.6,0.2,16.9,12.3,,-0.2,0.9,0.7,0.044,,-0.9,4.1,3.2
10,Akoy Agau,19,0,110,12,0.431,0.308,0,0.808,39,17.9,20.5,19.3,5,0.5,4,20,20.8,,0.1,0.2,0.3,0.095,,-2.8,4.1,1.2
11,Jacob Redding,7,0,12,24.8,0.75,0.75,1,0,5,9.6,17.9,13.9,0,0,0,0,17,,0.1,0,0.1,0.236,,9.4,-3.7,5.7
12,Jo Griffin,9,0,23,4,0.5,0.5,0.25,0,4,0,0,0,8.2,0,0,20,11.1,,0,0,0,0.024,,-2.6,-0.4,-3
13,Wyatt Battaile,7,0,11,-11.5,0,0,1,0,1,0,19.6,10.1,14.7,0,0,25,18.5,,-0.1,0,-0.1,-0.191,,-11.1,2.3,-8.8
