Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Chris Horton,36,36,1213,30.7,0.613,0.599,0,0.7,674,16.7,23.8,20.2,10.1,2.3,5.7,15.1,26.1,,4.3,1.8,6.1,0.202,,3.2,2.2,5.4
2,Josh Robinson,36,36,1228,16.4,0.547,0.479,0.458,0.432,566,1.3,9.1,5.2,15.1,1.7,0,14.8,25.9,,2.3,0.6,3,0.097,,0.7,-3.4,-2.7
3,Jared Savage,36,7,709,14.7,0.592,0.567,0.736,0.202,210,3.2,14.3,8.8,7.8,1.9,0.2,8.4,14.7,,1.5,0.6,2.1,0.117,,1.8,-2.1,-0.2
4,Khalil Davis,36,36,1129,13.5,0.524,0.481,0.385,0.49,418,5.1,9.5,7.3,16.2,2.2,1.2,19.6,20.7,,1.1,0.8,2,0.069,,-0.5,-0.9,-1.4
5,Kenny Jones,36,35,864,14.4,0.522,0.537,0.048,0.397,281,6.9,18.4,12.7,10.5,1.8,2.2,17.3,18.6,,0.7,0.9,1.6,0.072,,-2.8,0.3,-2.5
6,Chris Porter-Bunton,36,1,448,14.4,0.609,0.586,0.248,0.381,144,5.9,11.7,8.8,8.5,1.8,0.7,12.7,15.5,,1,0.3,1.3,0.115,,0.2,-1.9,-1.7
7,Zach Glotta,33,8,489,8.2,0.565,0.552,0.849,0.105,104,0.9,7,4,13.8,1.9,0,20.3,11.3,,0.4,0.3,0.7,0.055,,-0.9,-2.5,-3.4
8,John Murry,27,0,293,17,0.579,0.521,0.4,0.611,128,3.9,13.6,8.8,8.2,1.9,0,16.9,24.6,,0.5,0.2,0.7,0.102,,-1,-3.8,-4.8
9,Steve Harris,12,0,36,19.7,0.435,0.469,0.125,0.313,16,19.1,12.6,15.8,0,3.1,3.1,5.2,26.2,,0,0,0.1,0.088,,-4.5,-6.4,-11
10,Tre' Ivory,30,0,203,3.4,0.381,0.316,0.211,0.947,31,0.6,7.8,4.2,17.5,2.2,0,33.7,10,,-0.2,0.1,0,-0.004,,-6.2,-1.8,-8
11,Adam Pike,6,0,7,2.2,0.169,0,0,1,2,32.7,0,16.3,0,0,0,0,20.5,,0,0,0,-0.05,,-8.3,-10.2,-18.6
12,Terrell Thompson,24,21,557,4.4,0.401,0.352,0.242,0.374,108,1.8,6.5,4.2,16.6,1.8,0.4,26.9,12.7,,-0.3,0.3,0,-0.001,,-5.1,-1.5,-6.6
13,Assane Diop,21,0,99,3.2,0.334,0.339,0.036,0.036,25,6.9,18.3,12.7,20,0.6,2.2,24,18.5,,-0.1,0.1,-0.1,-0.025,,-8.2,-0.9,-9.1
14,Domas Budrys,12,0,25,-15.1,0,0,0.462,0,2,9.2,0,4.6,6.2,2.3,0,0,25.4,,-0.2,0,-0.2,-0.279,,-16.2,-5.9,-22.2
