Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Asbjorn Midtgaard,23,23,660,27.5,0.717,0.706,0.023,0.565,287,11.4,26.6,19.6,4.4,0.8,5.5,17.6,20.9,,2.4,1.9,4.4,0.264,,3.6,2.1,5.7
2,Jovan Blacksher,23,23,736,17.8,0.513,0.475,0.363,0.238,309,2.2,10.3,6.6,29.5,2.9,0.3,16.6,22,,1.6,1.8,3.4,0.186,,0.8,2.6,3.4
3,Alessandro Lever,23,23,651,19.1,0.594,0.581,0.357,0.348,284,7.4,14,10.9,11,0.6,0.9,14.6,23.5,,1.8,1.4,3.2,0.194,,2.3,0.6,2.9
4,Gabe McGlothan,23,0,384,18.3,0.623,0.607,0.157,0.438,135,12.2,22.9,17.9,6.4,1.1,1.6,17.6,17.2,,0.9,1,2,0.204,,0.3,1,1.3
5,Mikey Dixon,22,21,516,11.3,0.49,0.446,0.429,0.286,175,1.7,8,5.1,10.4,0.5,0,9.1,20.6,,0.8,0.9,1.7,0.132,,-1.2,0.1,-1.1
6,Oscar Frayer,23,23,508,11.7,0.523,0.523,0.644,0.182,147,1.2,11,6.5,14.5,1.5,4.1,16.8,17.2,,0.5,1.2,1.7,0.137,,-1,2.7,1.7
7,Chance McMillian,23,0,297,14.3,0.625,0.622,0.59,0.077,90,1.7,12.1,7.3,12.4,0.8,0.4,13.9,16,,0.6,0.6,1.3,0.169,,-1.4,0.3,-1
8,Sean Miller-Moore,23,2,344,14.4,0.519,0.514,0.192,0.452,109,8.2,11.7,10.1,17.6,2.2,1.8,21.3,16.6,,0.5,0.8,1.3,0.151,,-2.6,1.7,-0.9
9,Jayden Stone,14,0,200,11.4,0.469,0.42,0.554,0.179,59,1.2,7.9,4.8,15.6,2.6,0,14.1,17.9,,0.2,0.5,0.7,0.13,,-2.9,0,-2.9
10,Rashad Smith,10,0,69,30.8,0.712,0.7,0.6,0.32,38,1.8,7.7,5,29,3.4,0,12.2,24.1,,0.4,0.2,0.6,0.323,,0.1,4.6,4.7
11,Liam Lloyd,12,0,108,16,0.632,0.636,0.636,0.318,38,6.9,17.6,12.7,23.1,2.7,0,30.3,17,,0.2,0.3,0.5,0.178,,-6.4,0.1,-6.3
12,Dima Zdor,12,0,58,14.4,0.542,0.5,0.063,0.688,23,8.5,21.9,15.7,9.2,0,0,15.9,22,,0.1,0.1,0.2,0.167,,-1.9,0.8,-1.1
13,Bryce Okpoh,8,0,47,13.8,0.61,0.636,0.273,0.091,12,7.9,27,18.2,3.8,0,7.7,30.3,17.8,,0,0.1,0.1,0.109,,-10.6,0,-10.5
14,Ethan Spry,5,0,13,17.2,0.5,0.5,1,0,4,19,16.3,17.5,12.3,0,0,0,11.7,,0,0,0.1,0.221,,-2.1,0.2,-1.9
15,Raef Gerdes,5,0,9,-4.1,0.253,0.333,0.667,0.667,2,0,0,0,0,0,0,0,22.2,,0,0,0,-0.075,,-2.9,0.7,-2.2
