Rk,Player,Pos,G,GS,MP,PER,TS%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,Awards
1.0,Zeke Mayo,G,33,31,1042,15.8,0.587,0.56,0.217,433.0,1.1,14.8,8.3,16.7,1.2,0.3,16.6,23.5,1.6,1.7,3.2,0.124,4.4,2.7,7.0,
2.0,Dajuan Harris Jr.,G,32,32,1040,14.7,0.517,0.315,0.196,355.0,2.2,7.7,5.1,28.8,2.5,1.3,16.9,16.5,1.5,1.7,3.2,0.124,2.7,4.4,7.1,
3.0,Hunter Dickinson,C,33,33,996,26.4,0.576,0.121,0.271,544.0,10.5,25.4,18.3,14.0,1.9,4.9,12.2,29.0,2.6,2.4,5.1,0.203,6.2,4.5,10.7,
4.0,KJ Adams Jr.,F,30,28,899,16.8,0.57,0.0,0.367,304.0,8.8,9.7,9.3,14.0,1.7,3.0,10.7,15.2,2.0,1.5,3.5,0.156,3.1,4.6,7.7,
5.0,Rylan Griffen,G,32,19,654,9.7,0.505,0.647,0.217,198.0,2.7,8.5,5.7,11.5,0.8,1.5,12.5,17.8,0.5,0.9,1.4,0.084,0.8,2.4,3.2,
6.0,Flory Bidunga,F,33,6,537,23.5,0.688,0.0,0.372,182.0,13.0,22.8,18.2,3.7,2.0,10.8,14.9,15.7,1.3,1.4,2.7,0.202,2.8,6.2,9.0,
7.0,David Coit,G,33,3,514,12.3,0.538,0.768,0.077,159.0,0.7,9.6,5.4,13.9,1.8,0.2,9.1,17.3,0.7,0.8,1.5,0.115,2.6,3.5,6.1,
8.0,AJ Storr,G,33,4,506,7.8,0.456,0.398,0.215,174.0,2.8,8.7,5.9,7.9,1.1,0.9,12.5,23.9,-0.1,0.7,0.6,0.044,-2.8,1.3,-1.5,
9.0,Shakeel Moore,G,19,9,275,12.0,0.562,0.375,0.304,74.0,2.1,10.7,6.6,15.2,2.5,1.6,21.9,15.0,0.2,0.5,0.7,0.096,0.7,5.4,6.1,
10.0,Rakease Passmore,G,22,0,116,-0.2,0.349,0.429,0.333,21.0,4.0,9.0,6.7,9.1,2.5,1.0,36.5,16.6,-0.3,0.2,-0.1,-0.042,-8.0,2.6,-5.4,
11.0,Zach Clemence,F,8,0,42,17.6,0.484,0.222,0.556,14.0,16.7,12.5,14.5,11.5,6.9,2.6,20.9,17.2,0.0,0.1,0.2,0.153,-2.0,7.1,5.2,
12.0,Wilder Evers,G,6,0,15,32.9,1.0,0.6,0.0,5.0,0.0,14.0,7.4,0.0,3.9,0.0,0.0,16.8,0.1,0.0,0.1,0.254,8.3,8.4,16.7,
13.0,Dillon Wilhite,F,5,0,14,22.6,1.0,0.0,0.0,4.0,8.3,7.5,7.9,0.0,4.1,0.0,25.0,14.4,0.0,0.0,0.1,0.159,1.4,5.4,6.8,
14.0,Patrick Cassidy,G,5,0,12,-24.4,0.0,1.0,0.0,1.0,0.0,8.7,4.6,11.6,0.0,0.0,14.3,29.3,-0.1,0.0,-0.1,-0.353,-29.6,-9.3,-38.9,
15.0,Justin Cross,G,4,0,8,47.6,1.0,0.0,0.0,3.0,0.0,26.2,13.8,26.7,7.2,27.8,0.0,12.6,0.0,0.0,0.1,0.408,12.7,21.6,34.3,
16.0,Will Thengvall,G,3,0,6,8.9,,,,1.0,0.0,17.5,9.2,23.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.115,-0.5,4.6,4.0,
,Team Totals,,33,33,6676,,0.554,0.343,0.243,,,,,,,,,,10.0,12.0,22.0,0.132,2.6,3.9,6.5,
