Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Kerry Blackshear Jr.,32,32,941,26,0.596,0.557,0.183,0.478,487,13,19,16.2,17.4,1.3,3.9,12.8,26.4,,3.8,1.8,5.7,0.241,,5.9,4.3,10.2
2,Nickeil Alexander-Walker,31,31,1067,22.4,0.592,0.554,0.397,0.368,505,1.8,13,7.6,24.4,3.4,2.4,17.3,27,,2.9,2.2,5.2,0.193,,4.9,4.3,9.2
3,Ty Outlaw,32,17,938,15.9,0.649,0.646,0.819,0.161,247,4.7,17.4,11.3,5.9,1.1,2.4,7.8,13.6,,2.3,1.7,3.9,0.168,,5.5,2.9,8.4
4,Ahmed Hill,32,32,1135,14.5,0.567,0.541,0.529,0.188,370,2.5,11.2,7,7.7,1.3,0.3,10.4,20,,2.1,1.7,3.8,0.134,,3.1,1.1,4.2
Q,Justin Robinson,21,20,621,24.8,0.638,0.578,0.503,0.542,314,2.8,10.9,7.1,35,3.3,0.5,20.2,24.9,,2.4,1.2,3.6,0.232,,7.5,2.4,10
6,Wabissa Bede,32,23,819,8.9,0.491,0.487,0.531,0.097,147,1.2,11,6.3,16.5,2.7,0.6,22.3,10.2,,0.5,1.5,2,0.096,,0.8,4.1,4.9
7,Isaiah Wilkins,31,1,459,17.3,0.616,0.595,0.459,0.279,149,8.8,11.8,10.4,7.1,2.3,0.7,13.7,17.4,,1.1,0.8,1.9,0.166,,4.1,2,6.1
8,P.J. Horne,26,4,366,12,0.612,0.593,0.1,0.229,100,11.8,10.8,11.3,5.2,0.8,3.3,25.1,15.5,,0.4,0.5,1,0.107,,0.4,2.9,3.3
9,Jonathan Kabongo,20,0,102,10.2,0.518,0.518,0.786,0.143,27,0,13.3,6.9,7.4,1.8,1.5,11.8,18.2,,0.1,0.2,0.2,0.097,,0.4,1,1.3
10,Brendan Palmer,4,0,2,0,,,,,0,0,0,0,0,0,0,,0,,0,0,0,0.027,,-2.3,2.7,0.4
