Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Tyler Haws,33,33,1143,23.2,0.577,0.5,0.182,0.465,666,3.1,8.6,5.8,8.8,1.6,0.8,8.7,29.4,,4,1.1,5.1,0.179,,4.4,-1.3,3.1
2,Kyle Collinsworth,34,33,1136,20.5,0.53,0.509,0.063,0.577,523,8,17.6,12.8,24.7,2.7,1.2,16.6,21.9,,2.2,1.7,3.9,0.138,,3.4,3.8,7.3
3,Matt Carlino,35,15,954,19.2,0.491,0.455,0.415,0.317,487,2.1,10.9,6.6,29.4,3.5,0.5,12.5,27.1,,1.7,1.3,3,0.126,,4,1.2,5.2
4,Eric Mika,33,28,842,19.2,0.557,0.527,0,0.682,384,11.8,14.8,13.3,7,1,2.9,12.3,21.9,,2,1,3,0.141,,1.9,1.2,3
5,Nate Austin,35,34,934,11.7,0.586,0.557,0.057,0.591,176,10.3,21.2,15.8,5.2,1.5,3.4,24.7,7.4,,0.9,1.4,2.4,0.102,,0.8,4.8,5.6
6,Anson Winder,35,8,586,17.1,0.656,0.628,0.44,0.489,204,1.1,10.1,5.6,13.2,1.9,0.3,9.9,15.2,,1.6,0.6,2.2,0.152,,4.5,0.1,4.6
7,Skyler Halford,35,13,528,15,0.553,0.505,0.477,0.297,218,1.2,8.8,5,12,1.5,0.2,11.5,22,,1,0.5,1.5,0.111,,2.3,-1.6,0.8
8,Josh Sharp,32,3,352,9.7,0.625,0.63,0.074,0.704,58,7.9,15.3,11.6,6,0.8,2.6,14.3,5.5,,0.5,0.4,0.9,0.101,,0.8,2.9,3.7
9,Frank Bartley,34,0,369,13.6,0.445,0.42,0.303,0.521,134,6.1,14.6,10.4,11.5,1.9,1.6,9.2,20.5,,0.3,0.5,0.8,0.086,,-0.3,0.8,0.5
10,Luke Worthington,31,3,252,1,0.451,0.462,0,0.769,36,5.5,6.7,6.1,2.4,0.9,0.8,28.3,9.1,,-0.1,0.2,0.1,0.011,,-3.3,1,-2.3
11,Andrew Johnston,9,0,17,3.1,0.408,0.5,1,1.333,4,0,18.6,9.4,9,3.2,0,29,18.8,,0,0,0,-0.031,,-3.9,1,-2.9
12,Graham Pingree,7,0,10,-8.6,0,0,0,0,0,0,10.5,5.3,0,0,0,0,4.6,,0,0,0,-0.028,,-7.7,-0.4,-8.1
