Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Fred VanVleet,36,36,1141,24,0.613,0.552,0.329,0.487,469,2.8,11,7.1,33.6,3.7,0.4,12.3,17.9,,4.4,2.8,7.2,0.251,,7,3.7,10.7
2,Ron Baker,36,36,1075,22.9,0.616,0.563,0.559,0.416,458,3,11.4,7.4,21.5,2.9,2.5,13.7,21.7,,3.6,2.6,6.1,0.228,,6.8,4,10.8
3,Cleanthony Early,36,36,986,26.5,0.627,0.57,0.459,0.464,507,5.9,18.6,12.5,6.4,1.8,3.3,12.9,28.8,,3.6,2.5,6.1,0.246,,5.3,1.9,7.1
4,Tekele Cotton,36,36,1085,18.4,0.558,0.528,0.41,0.367,376,5.4,9.9,7.7,16.1,2.9,1.2,10.5,18,,2.7,2.5,5.1,0.19,,4.5,3.9,8.5
5,Darius Carter,35,6,639,22.1,0.561,0.524,0,0.692,257,9.3,18.8,14.2,4,1,5.2,6.1,21.5,,1.9,1.6,3.5,0.219,,0.4,2.9,3.3
6,Chadrack Lufile,36,11,600,18.9,0.568,0.552,0,0.593,210,13.1,21.3,17.4,2.7,1,5.7,18.1,19.8,,0.9,1.6,2.5,0.166,,-1.6,3.5,1.9
7,Kadeem Coleby,36,19,463,10.4,0.465,0.452,0,0.429,99,8.4,16.3,12.5,2.4,0.4,11.4,18.5,14.1,,0,1.2,1.3,0.108,,-4.4,7.4,3
8,Nick Wiggins,36,0,546,10.5,0.463,0.429,0.54,0.466,173,4.7,12.4,8.7,7.1,1,1.9,13.2,21.8,,0.2,1.1,1.3,0.099,,-1.4,1,-0.4
9,Evan Wessel,35,0,433,5.4,0.411,0.407,0.581,0.395,57,8.1,9.2,8.7,3.6,1.4,1.6,20.3,7.8,,0.1,0.9,0.9,0.086,,-0.8,3.7,2.9
10,Derail Green,28,0,138,6.1,0.373,0.341,0.683,0.098,36,6.1,7.2,6.7,11.9,1.8,0.9,15.7,19.4,,-0.1,0.3,0.2,0.059,,-2.1,1,-1.1
11,John Robert Simon,25,0,66,0.6,0.41,0.167,0.667,1.889,15,1.8,11.8,7,7.5,0.9,0,29.1,19.1,,-0.1,0.1,0,0.011,,-5.8,0.3,-5.5
12,Zach Bush,24,0,51,-5.5,0.168,0.188,0.5,0.25,5,2.4,15.2,9.1,13.1,1.2,0,40.1,15.4,,-0.2,0.1,-0.1,-0.073,,-10,2.6,-7.4
