Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Josh Hart,40,39,1255,23.4,0.602,0.575,0.344,0.306,585,7.6,17.2,12.8,12.4,2.2,0.9,11.4,24.3,,4,2.7,6.7,0.214,,6.2,3.8,10
2,Ryan Arcidiacono,40,39,1282,19.2,0.588,0.547,0.52,0.296,519,1.5,8.8,5.4,24.1,2.5,0.1,12.6,19.9,,3.7,2.4,6,0.189,,6.2,2.8,9
3,Kris Jenkins,40,38,1134,20.9,0.621,0.587,0.664,0.264,493,2.3,13.2,8.2,14.8,1.7,1.6,10.6,22.8,,3.6,2.2,5.8,0.203,,7.4,2.9,10.4
4,Daniel Ochefu,37,34,865,27.2,0.642,0.627,0.004,0.389,379,11.3,25.8,19.1,14.6,2,7.5,14.7,20.6,,2.9,2.5,5.4,0.248,,4.7,9.1,13.8
5,Mikal Bridges,40,0,813,18.4,0.633,0.591,0.467,0.455,247,5.7,12.5,9.3,7.5,3.1,3.6,10.7,14.5,,2,1.9,3.9,0.193,,5.2,6.3,11.5
6,Jalen Brunson,40,39,959,15.3,0.581,0.539,0.459,0.38,384,2.4,6,4.3,19.1,1.7,0,17.9,22,,1.8,1.5,3.4,0.14,,3.5,1.2,4.7
7,Darryl Reynolds,40,7,685,13.9,0.669,0.632,0,0.855,157,9,21.1,15.5,3.4,1.4,3.5,20.8,10.4,,1.2,1.6,2.8,0.163,,1.5,5.6,7.1
8,Phil Booth,40,3,875,12,0.508,0.448,0.508,0.302,298,2.6,8.3,5.7,16.9,2,0.7,17.1,20.1,,0.9,1.5,2.5,0.113,,1.5,2.7,4.2
9,Donte DiVincenzo,9,1,74,6.5,0.357,0.357,0.81,0,22,17.3,8.9,12.8,9.1,3.2,0,25,19.9,,-0.1,0.2,0.1,0.044,,0.3,3.1,3.5
10,Patrick Farrell,16,0,30,6.2,0.6,0.6,1,0,5,0,11,5.9,5.5,0,0,16.7,10.5,,0,0,0.1,0.082,,1,0.7,1.8
11,Kevin Rafferty,15,0,27,-4,0.4,0.4,0.2,0,4,4.7,4.1,4.4,0,0,0,37.5,15.6,,-0.1,0,0,-0.06,,-7.6,-0.3,-7.9
12,Henry Lowe,15,0,26,-8.3,0,0,1,2,1,0,0,0,11.4,2.3,0,67.2,12,,-0.1,0,-0.1,-0.132,,-10.3,1.5,-8.8
