Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Juwan Staten,30,30,938,18.6,0.507,0.451,0.171,0.503,429,1.5,9.8,4.9,31.8,2,0.1,12.6,24.2,,2.4,1.2,3.6,0.154,,4.1,0,4.1
2,Devin Williams,34,34,847,20.2,0.518,0.446,0.004,0.695,386,10.9,30,18.8,11.3,1.8,1.4,16.5,25.2,,1.6,1.6,3.3,0.155,,0.7,2.5,3.2
3,Jevon Carter,35,4,832,15.6,0.486,0.451,0.58,0.231,276,4.6,7.2,5.7,14.8,4.7,0.5,12.3,18.9,,1.3,1.5,2.8,0.135,,4.4,3.2,7.6
4,Jonathan Holton,35,35,754,19.1,0.511,0.482,0.29,0.344,274,13.7,18.7,15.8,11.2,3.2,4.9,16.6,19.2,,1.3,1.6,2.8,0.15,,3.5,5.9,9.4
5,Daxter Miles,35,35,718,14.2,0.504,0.498,0.504,0.232,232,5.5,7.8,6.4,9.7,3.1,0.4,9,18.2,,1.3,1.1,2.4,0.131,,4,1.6,5.6
6,Gary Browne,32,22,644,14.3,0.527,0.466,0.479,0.626,214,3.4,8.7,5.6,13.6,3.5,0,15.9,18.3,,1,1,2.1,0.129,,3.1,1.9,5
7,Jaysean Paige,34,10,452,16.7,0.513,0.509,0.542,0.226,173,7.8,8.3,8.1,10.4,4.8,1.4,14.3,22.6,,0.7,0.9,1.6,0.139,,4.5,3,7.5
8,Tarik Phillip,34,0,439,15.3,0.552,0.5,0.292,0.635,134,4.7,9.5,6.7,12.4,5,0.6,20.9,16.9,,0.5,0.9,1.4,0.126,,2.1,4,6.1
9,Nathan Adrian,35,4,539,9.4,0.388,0.355,0.544,0.228,119,9.3,9.6,9.4,11.4,3,3.3,17.1,13.3,,0.2,0.9,1.1,0.08,,0.9,4.8,5.7
10,Elijah Macon,33,0,433,11.9,0.475,0.458,0,0.5,144,9.6,14.8,11.7,11.7,1.3,4.7,21.6,20.6,,0.1,0.7,0.7,0.069,,-1.8,3.7,1.8
11,Chase Connor,23,0,122,15.1,0.544,0.544,0.956,0,37,0.8,3.4,1.9,3.4,5.2,0,6.3,18.5,,0.2,0.2,0.5,0.151,,5.4,0.7,6.2
12,Brandon Watkins,23,0,154,12.6,0.462,0.463,0,0.341,45,13.4,10.9,12.4,5.2,1.9,11.6,23.9,19.1,,0,0.3,0.2,0.062,,-2.9,7.4,4.5
13,James Long,10,0,21,12.4,0.583,0.583,0.5,0,5,4.7,6.7,5.5,0,0,0,0,13.4,,0,0,0.1,0.127,,1.9,-3.8,-1.9
14,Richard Romeo,7,0,12,13.1,0.5,0.5,1,0,3,0,23.3,9.6,31.1,0,0,0,11.7,,0,0,0.1,0.173,,3.9,-1.6,2.2
15,BillyDee Williams,18,0,131,3.8,0.272,0.275,0.4,0.025,26,7.5,18.1,11.9,9.7,1.8,1,9,16,,-0.1,0.2,0.1,0.031,,-3.3,1.7,-1.6
16,Tyrone Hughes,7,0,14,3.4,0.303,0.375,1,0.5,4,0,10,4.1,39.2,0,0,16.8,20,,0,0,0,-0.005,,-1,-4.8,-5.8
