Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Sam Rowley,33,33,1094,22.8,0.569,0.506,0.012,0.452,460,9.6,19.6,14.6,13.6,2.4,3.3,17.9,25.3,,2.6,2.1,4.8,0.174,,0.8,2.5,3.3
2,Evan Singletary,33,33,1153,16.6,0.552,0.503,0.454,0.343,417,1.6,11.4,6.5,18.9,1.5,0.7,14.7,22.3,,2.5,1.5,4,0.14,,2.1,-1.2,1
3,Ray Sanders,33,33,979,18.2,0.563,0.504,0.378,0.496,332,5.8,13.9,9.9,16.9,3,0.3,17,19.7,,2.2,1.7,3.8,0.157,,2.6,0.9,3.5
4,Peter Hooley,24,16,781,18,0.558,0.518,0.524,0.357,307,2,9.7,5.9,17.4,1.1,0,13,24.4,,1.9,0.9,2.8,0.144,,3,-2.8,0.2
5,Mike Rowley,33,10,787,10.1,0.491,0.439,0.066,0.425,152,10.2,13.5,11.8,5.9,1.9,0.7,19.6,11.3,,0.7,1.2,1.9,0.094,,-1.3,1.1,-0.2
6,Dallas Ennema,33,16,632,10.4,0.514,0.489,0.619,0.266,148,2.7,10.6,6.7,6.1,0.8,0.7,9.8,15.4,,0.8,0.7,1.5,0.096,,-0.4,-2,-2.4
7,Wheeler Baker,30,1,417,13.3,0.536,0.514,0.65,0.203,143,1.6,11.2,6.4,6.3,1.6,1,14.7,24.8,,0.5,0.6,1,0.099,,-0.5,-3.2,-3.7
8,Richard Peters,31,23,339,10.7,0.581,0.596,0,0.404,70,8,18.2,13.2,2.6,1,2.8,23.5,13.4,,0.2,0.5,0.8,0.09,,-3.6,-0.1,-3.7
9,Greig Stire,33,0,349,9.5,0.496,0.417,0,0.813,74,8.9,15.5,12.3,4.7,2.1,0.8,20.4,13.5,,0.2,0.6,0.8,0.093,,-3.2,0.2,-3
10,Ede Egharevba,5,0,8,-8.8,0.183,0.2,0.4,0.2,2,0,15.8,8,0,16.4,0,15.4,45.5,,-0.1,0,0,-0.228,,-20.9,2.2,-18.7
11,Tre Green,12,0,54,7,0.44,0.375,0.313,0.438,16,0,14,7.1,8.1,3.6,0,23.7,26.4,,-0.1,0.1,0,0.009,,-7.9,-1.3,-9.2
12,Geremy McKay,1,0,1,-28.6,0,0,0,0,0,0,100,63.8,0,0,0,0,56.2,,0,0,0,-0.537,,-56.2,-20.7,-76.8
13,Max Twyman,8,0,9,9.9,0.5,0.5,1,0,2,0,14,7.1,0,0,0,0,18.7,,0,0,0,0.107,,-0.7,-7.9,-8.6
14,Mike Wells,7,0,10,4.9,0.5,0.5,0,0,2,0,0,0,0,0,0,0,11.2,,0,0,0,0.056,,-4.1,-4.1,-8.2
15,Reece Williams,7,0,11,-5.2,0.339,0,0.5,1,2,0,22.9,11.6,0,0,0,25.3,20.2,,0,0,0,-0.045,,-12.8,-6.4,-19.2
