Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Zach Thomas,34,34,1084,25.7,0.6,0.53,0.373,0.694,649,4.9,26.4,16.2,13.7,1.7,2.2,15.2,30.5,,3.3,2.3,5.6,0.205,,2.6,1.1,3.7
2,Stephen Brown,34,34,1024,21.9,0.601,0.564,0.436,0.27,515,2,10.2,6.3,28.4,2.2,0.8,12.3,22.9,,3.4,1.6,4.9,0.192,,4.9,-0.2,4.8
3,Nana Foulland,34,34,969,24.8,0.599,0.6,0.006,0.571,494,8.9,18.5,13.9,9.9,1,6.1,12,25.1,,2.8,1.8,4.6,0.189,,0.7,2.7,3.4
4,Nate Sestina,33,0,490,20,0.617,0.597,0.252,0.252,210,8.7,19.9,14.6,12.1,1.2,4,16.8,20.8,,1.1,0.9,2,0.165,,0.8,1.9,2.7
5,Jimmy Sotos,34,13,758,9.1,0.551,0.483,0.513,0.538,181,1.2,11.9,6.8,14.4,2,0.4,24.6,12.6,,0.5,1.2,1.6,0.085,,-1.4,1.2,-0.2
6,Bruce Moore,30,22,651,9.5,0.564,0.516,0.549,0.451,163,5.3,6.3,5.8,3.1,0.8,3.7,14.9,13.1,,0.7,0.8,1.5,0.094,,-0.5,1,0.5
7,Kimbal MacKenzie,23,21,609,9.5,0.507,0.47,0.683,0.144,189,2.9,4.8,3.9,14.3,1.2,0.3,15.2,16.9,,0.6,0.7,1.2,0.08,,0.1,-1.5,-1.4
8,Avi Toomer,17,9,346,9.6,0.562,0.536,0.652,0.174,87,4.4,8.7,6.7,8.6,1.9,0.6,13.8,12.2,,0.4,0.5,0.9,0.109,,0.8,0.6,1.3
9,Nate Jones,31,3,350,7.8,0.453,0.441,0.824,0.25,76,3.7,10.1,7.1,9.2,1.3,0.3,8.4,11.6,,0.3,0.5,0.7,0.082,,-0.7,-0.4,-1.1
10,John Meeks,28,0,169,11.2,0.542,0.543,0.326,0.13,54,7,10.2,8.7,9.9,0.7,0,17,17,,0.2,0.2,0.4,0.084,,-1.6,-1.7,-3.3
11,Ben Robertson,29,0,206,9.4,0.526,0.551,0.359,0.41,53,6.9,14.1,10.6,8.3,0.8,0.9,19.1,13.7,,0.1,0.3,0.4,0.082,,-2.2,-0.2,-2.4
12,Paul Newman,19,0,-73,7.5,0.461,0.444,0,1.444,15,4.9,22,13.9,4.4,3,2.7,31.6,14.8,,-0.1,0.2,0.1,0.043,,-7.4,3.2,-4.3
13,Matt O'Reilly,19,0,-137,6.2,0.488,0.475,0.975,0.05,36,2.6,0.8,1.6,3.7,2.8,0.7,18,17.8,,0,0.2,0.1,0.04,,-1.5,-1.5,-3
14,Jordan Sechan,14,0,34,-4.2,0.208,0.208,0.75,0,6,0,12.6,6.6,14.1,3.2,0,20,21.5,,-0.1,0.1,-0.1,-0.096,,-9.9,-0.3,-10.2
