Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Wesley Saunders,30,29,1032,26.3,0.557,0.496,0.202,0.5,508,6.2,15.7,11,31.7,3.5,1.3,14.8,28.4,,3.4,2.4,5.8,0.224,,6,3.3,9.3
2,Steve Moundou-Missi,30,29,898,17.8,0.502,0.466,0.04,0.299,276,8,22.2,15.2,7.4,1.9,5.7,14.1,20.7,,1,2.3,3.2,0.144,,-2.5,4.2,1.7
3,Siyani Chambers,30,28,1036,13.3,0.492,0.435,0.45,0.331,319,1.2,6.9,4.1,27,2.8,0.1,18.9,20,,1,1.8,2.9,0.111,,0.3,-0.1,0.2
4,Corbin Miller,30,2,756,12.5,0.537,0.516,0.832,0.14,203,1,6.7,3.9,5.6,1.3,0.2,6.6,18,,1.3,1.1,2.3,0.124,,2.2,-1.9,0.3
5,Jonah Travis,24,3,432,19.8,0.591,0.506,0.012,0.847,144,12,13.1,12.6,6.7,2.3,2.7,12.5,17.6,,1.3,0.9,2.2,0.199,,1.4,2,3.4
6,Agunwa Okolie,28,27,694,11.1,0.523,0.525,0.09,0.33,126,5.8,13.1,9.5,8.2,1.9,2.2,20,11.6,,0.4,1.3,1.7,0.099,,-1.9,3.2,1.3
7,Kenyatta Smith,23,12,292,18.3,0.586,0.569,0,0.389,87,6.5,18.2,12.4,4.2,1.3,11,19,20.1,,0.3,0.7,1.1,0.145,,-3.7,5.3,1.6
8,Evan Cummins,21,0,238,15,0.576,0.563,0,0.75,54,9.6,15,12.3,8,3,3,21.7,13,,0.3,0.6,0.8,0.141,,-1.1,3.8,2.7
9,Zena Edosomwan,29,16,350,12.7,0.436,0.394,0,0.44,117,12.6,19.7,16.2,4.7,1.1,6.4,18,25.6,,-0.1,0.8,0.7,0.079,,-7,1.5,-5.5
10,Andre Chatfield,21,1,192,11.9,0.534,0.482,0.5,0.429,38,3.9,12.2,8.1,10.7,4.1,0.6,22.9,12.7,,0.1,0.4,0.5,0.115,,-1.2,2.9,1.7
11,Charlie Anastasi,9,1,20,15.1,0.404,0.25,0,0.5,5,12.6,12.3,12.5,10,0,5.9,0,13.8,,0,0,0.1,0.148,,-2.1,1.9,-0.2
12,Zach Yoshor,9,0,17,27.3,0.688,0.688,0.5,0,7,7.4,21.8,14.7,0,0,0,11.1,29.5,,0,0,0.1,0.186,,2.5,-9.4,-6.9
13,Matt Brown,10,0,44,-0.3,0.239,0.25,0.6,0.1,6,5.7,11.2,8.5,9,1.5,0,16,15.8,,-0.1,0.1,0,-0.016,,-6.6,-0.6,-7.2
14,Chris Egi,11,0,45,9.1,0.374,0.333,0,1.333,12,2.8,13.7,8.3,18.4,1.5,5.3,16.9,21.9,,0,0.1,0,0.04,,-7.3,2.3,-4.9
15,Alex Nesbitt,3,1,9,-7.6,,,,,0,0,0,0,0,0,0,100,6.2,,0,0,0,-0.093,,-11,1.1,-10
16,Matt Fraschilla,12,1,43,-6.7,0.314,0.25,0,1.25,5,0,14.3,7.3,8.8,0,0,44,14.8,,-0.1,0.1,-0.1,-0.074,,-12.2,-0.4,-12.5
