Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Larry Nance,31,30,1082,25.3,0.581,0.533,0.117,0.403,472,6,21.1,14.1,20,2.3,4.3,14,28.5,,2.8,2.6,5.4,0.199,,2.4,4.3,6.7
2,Derek Cooke,35,34,921,20.8,0.691,0.724,0.006,0.571,258,8.2,21,15.1,9,2.2,4.2,19.3,17,,2,2.2,4.2,0.181,,1.2,4.3,5.6
3,Josh Adams,35,33,1176,18.2,0.555,0.507,0.434,0.443,457,2.6,10,6.6,26.9,2.8,0.8,18.2,26,,2,2.2,4.1,0.14,,2.4,0.9,3.3
4,Riley Grabau,34,33,1154,11.9,0.609,0.524,0.802,0.473,296,0.6,7.7,4.4,13.9,0.5,0.3,15.9,16.2,,2,1.4,3.4,0.118,,2.2,-1.2,0.9
5,Charles Hankerson,34,33,974,11.2,0.483,0.484,0.567,0.265,247,1.8,12.5,7.6,20.9,2.2,0,16.3,18.3,,0.4,1.7,2.1,0.087,,-0.5,0.8,0.3
6,Jason McManamen,35,4,589,10,0.517,0.521,0.678,0.119,122,1.5,10.1,6.1,12.7,1.4,0,8.8,14.3,,0.5,0.9,1.4,0.097,,0,-0.6,-0.6
7,Alan Herndon,31,2,477,10.6,0.517,0.5,0.295,0.346,94,4.6,14.3,9.9,7.5,1,3.1,16.5,14.1,,0.2,0.8,1.1,0.09,,-2.9,1.8,-1.1
8,Matt Sellers,15,0,141,17.8,0.669,0.677,0,0.484,46,8.4,15.3,12.1,13.3,0.5,5.3,25.4,22.4,,0.2,0.3,0.5,0.13,,-1.7,2,0.4
9,Jonathan Barnes,14,0,64,15.6,0.533,0.5,0,0.714,19,9.2,21.8,16,3.8,1.1,7.8,21.1,22.9,,0,0.2,0.2,0.106,,-6.7,2.4,-4.2
10,Jack Bentz,22,1,183,5.1,0.192,0.111,0.333,0.333,22,0.8,12.5,7.1,26.7,1.5,0,22.3,9.1,,-0.1,0.3,0.2,0.037,,-6.2,0.3,-5.9
11,Jeremy Lieberman,25,0,224,5.6,0.372,0.329,0.659,0.244,43,2,6.2,4.3,18.9,2.8,0.6,20.8,15.9,,-0.2,0.4,0.2,0.032,,-4.1,0,-4.1
12,Alexander Aka Gorski,20,0,167,5.5,0.423,0.405,0.714,0.381,41,7.1,3.8,5.3,2.7,1.2,0,13.9,21.3,,-0.1,0.2,0.1,0.019,,-3.4,-3.5,-6.9
