Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Gary Clark,34,34,945,22.9,0.543,0.524,0.024,0.343,289,13.4,18.9,16.3,13.9,2.5,5.5,13.5,16.9,,2.2,2.4,4.7,0.197,,3.6,6.6,10.1
2,Octavius Ellis,34,34,975,23,0.595,0.557,0.005,0.616,341,12.8,18.3,15.7,10.6,1.9,7.9,21.2,20.8,,2,2.5,4.5,0.186,,2.3,6.7,9
3,Troy Caupain,34,33,1065,17.4,0.563,0.508,0.315,0.432,344,2.1,11.6,7.2,25.2,2.6,0.6,19.9,19.3,,2.1,2.1,4.2,0.16,,3.2,2.2,5.4
4,Farad Cobb,34,9,821,16.3,0.513,0.485,0.614,0.185,268,2.9,9.6,6.5,13.8,2.7,0.6,11.6,22,,1.5,1.6,3.1,0.151,,3.7,0.8,4.5
5,Jermaine Sanders,34,13,711,11.7,0.48,0.465,0.618,0.271,157,6,11.6,9,8.6,1.5,0.5,10.5,14.5,,0.9,1.2,2.1,0.119,,1.9,1.1,3
6,Shaq Thomas,34,21,765,12.2,0.495,0.473,0.096,0.372,206,6.8,10.1,8.6,5.7,1.8,2.5,18.1,20,,0.3,1.4,1.8,0.092,,-1.7,2,0.3
7,Kevin Johnson,34,24,742,10,0.509,0.49,0.631,0.226,204,1.1,6.3,3.9,13.4,2.5,0.6,20,20.6,,0.4,1.3,1.7,0.09,,0.7,0.4,1.1
8,Coreontae DeBerry,34,0,360,20.1,0.567,0.545,0,0.576,126,9.3,15.3,12.5,2.1,0.4,10.5,16,23.6,,0.6,0.8,1.4,0.159,,-2.1,3.2,1.1
9,Deshaun Morman,24,0,241,12.2,0.462,0.405,0.176,0.541,86,5.6,5.4,5.5,16.2,3.3,1,17.7,26.5,,0.1,0.5,0.6,0.098,,-1.3,0.7,-0.7
10,Quadri Moore,26,0,213,7,0.451,0.411,0.25,0.268,53,3.8,12.1,8.2,6.2,2.2,2.2,23.1,21.8,,-0.2,0.4,0.3,0.048,,-4.8,1.4,-3.4
11,Rob Blissitt,5,0,7,21.7,0.678,0.75,0.5,1,4,0,0,0,35,0,0,25.3,31.9,,0,0,0,0.173,,3.1,-10.3,-7.2
12,Ge'Lawn Guyn,2,2,43,-0.5,0.251,0.269,0.462,0.154,8,3.1,8.2,5.8,14.5,0,0,6.7,19.7,,-0.1,0.1,0,-0.016,,-5.1,-2.4,-7.4
13,Jamaree Strickland,1,0,0,,,,,,,,,,,,,,,,0,0,0,,,-3.6,1.7,-2
14,Zack Tobler,8,0,11,-19,0.203,0.2,0.4,1,3,0,10.7,5.7,0,0,0,11.9,43.1,,-0.1,0,-0.1,-0.292,,-20.6,-10.5,-31.1
