Rk,Player,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/40,,OBPM,DBPM,BPM
1,Monte Morris,35,35,1237,24.7,0.555,0.523,0.308,0.239,645,3.7,11.3,7.6,32,2.4,0.8,7.5,22.8,,4.8,1.7,6.5,0.21,,7.8,2.9,10.7
2,Nazareth Mitrou-Long,35,35,1164,19.6,0.619,0.598,0.652,0.199,491,2.4,12.6,7.7,14.2,2.1,0.1,12.1,21.1,,3.1,1.5,4.6,0.16,,7.2,2,9.2
3,Matt Thomas,35,35,1083,17.7,0.647,0.623,0.654,0.18,384,2.3,11.5,7,9.1,1.7,0.4,10.7,17.3,,2.8,1.3,4,0.149,,6.4,1.9,8.4
4,Deonte Burton,35,35,1034,21,0.526,0.503,0.252,0.263,493,4.4,18.6,11.7,11.4,3.3,4.8,13.8,28.3,,1.3,2.1,3.4,0.132,,1,5.6,6.6
5,Donovan Jackson,35,0,588,15.3,0.611,0.583,0.595,0.252,204,0.4,5.7,3.1,12.2,1.7,0,9.4,17.3,,1.4,0.6,1.9,0.132,,4.6,0,4.6
6,Nick Weiler-Babb,35,0,576,15,0.525,0.487,0.23,0.363,168,5.4,15.4,10.5,15,2.7,0.9,14.8,13.6,,0.9,0.9,1.8,0.127,,2,4.5,6.5
7,Solomon Young,30,12,524,13.3,0.646,0.649,0.036,0.476,132,9,12,10.5,0.3,1.2,4.7,18.9,12.2,,0.8,0.7,1.5,0.112,,0.6,3.2,3.8
8,Darrell Bowie,33,9,562,14.5,0.494,0.503,0.094,0.425,200,9.6,16.7,13.3,6.7,2.2,3.3,16.9,20.7,,0.3,0.9,1.3,0.09,,-1.1,4,2.9
9,Merrill Holden,25,14,280,8.7,0.558,0.531,0,1.375,67,9.9,9.7,9.7,0,0.8,4.4,19.7,11.9,,0.3,0.3,0.6,0.089,,-1.4,1.8,0.4
10,Simeon Carter,6,0,14,25.7,0.876,1,0,1.5,5,8.2,23.2,15.9,0,0,0,0,12.3,,0.1,0,0.1,0.253,,4.7,-3.6,1.1
11,Stuart Nezlek,4,0,9,38.9,0.504,0.4,0,0.4,6,12.8,24,18.6,22.2,6.3,0,0,33.3,,0,0,0.1,0.317,,7.2,5.4,12.6
12,Jakolby Long,8,0,40,6.2,0.315,0.324,0.353,0.059,12,8.6,18.9,13.9,4,1.4,0,5.4,23.3,,-0.1,0.1,0,-0.001,,-5.4,-1.3,-6.6
13,Wes Greder,8,0,14,-6.8,0,0,1,1,1,8.2,15.4,11.9,0,0,7.3,0,15.9,,-0.1,0,-0.1,-0.153,,-10.2,0.1,-10.1
